nodeid,shapeid,x,y
16734,1384,-84.2298761,30.3949462
16735,1384,-84.2298222,30.3949473
16736,1385,-84.2301621,30.3948032
16737,1385,-84.2301621,30.3947766
16738,1386,-84.2288196,30.3947714
16739,1386,-84.2288203,30.3947468
16740,1387,-84.2283703,30.3946463
16741,1387,-84.2283737,30.394555
16742,1388,-84.2289826,30.394775
16743,1388,-84.2289839,30.3947501
16744,1389,-84.2283281,30.3935413
16745,1389,-84.2282213,30.3935169
16746,1389,-84.2281264,30.3934952
16747,1389,-84.2280169,30.3934702
16748,1390,-84.2278915,30.394344
16749,1390,-84.2278378,30.3943424
16750,1391,-84.2279762,30.3937999
16751,1391,-84.2279259,30.3937901
16752,1392,-84.2281071,30.3943475
16753,1392,-84.2281582,30.3943487
16754,1393,-84.2280542,30.3943065
16755,1393,-84.2280532,30.39425
16756,1394,-84.2281034,30.3944888
16757,1394,-84.2281489,30.3944905
16758,1395,-84.2280381,30.3941957
16759,1395,-84.2280384,30.3942497
16760,1396,-84.227951,30.3943032
16761,1396,-84.2279506,30.394248
16762,1397,-84.2281059,30.3941648
16763,1397,-84.2281703,30.3941775
16764,1398,-84.2278865,30.3944824
16765,1398,-84.2278372,30.3944806
16766,1399,-84.2282242,30.3937019
16767,1399,-84.2282769,30.3937128
16768,1400,-84.2281862,30.3938398
16769,1400,-84.228236,30.393849
16770,1401,-84.2278924,30.3941284
16771,1401,-84.2278424,30.3941184
16772,1402,-84.2279361,30.3941774
16773,1402,-84.2279365,30.3942477
16774,1403,-84.2279257,30.39399
16775,1403,-84.2278773,30.3939812
16776,1404,-84.2280094,30.393664
16777,1404,-84.2279621,30.393655
16778,1405,-84.2281401,30.3940266
16779,1405,-84.2281871,30.3940352
16780,1406,-84.2281359,30.3932555
16781,1406,-84.228089,30.3932458
16782,1407,-84.2283462,30.3933026
16783,1407,-84.2283954,30.3933146
16784,1408,-84.2283033,30.3934394
16785,1408,-84.2283543,30.3934533
16786,1409,-84.2285339,30.3932458
16787,1409,-84.2284234,30.3932203
16788,1409,-84.2281193,30.3931514
16789,1410,-84.2280769,30.3936324
16790,1410,-84.2280874,30.3935847
16791,1411,-84.2281756,30.3936502
16792,1411,-84.2281866,30.3936032
16793,1412,-84.2280937,30.3933932
16794,1412,-84.2280453,30.393382
16795,1413,-84.2284485,30.3929817
16796,1413,-84.228491,30.392993
16797,1414,-84.228196,30.3930701
16798,1414,-84.2281488,30.3930599
16799,1415,-84.228142,30.3934436
16800,1415,-84.2281264,30.3934952
16801,1416,-84.2286057,30.3929942
16802,1416,-84.2284987,30.3929669
16803,1417,-84.228238,30.3934652
16804,1417,-84.2282213,30.3935169
16805,1418,-84.2282376,30.3929363
16806,1418,-84.2281925,30.3929239
16807,1419,-84.2284072,30.3931188
16808,1419,-84.228451,30.3931275
16809,1420,-84.2286015,30.393009
16810,1420,-84.2286903,30.3930324
16811,1421,-84.2287052,30.3925668
16812,1421,-84.2287272,30.3925109
16813,1422,-84.2288395,30.3926782
16814,1422,-84.2288985,30.3926972
16815,1422,-84.2289638,30.3927178
16816,1423,-84.2285629,30.392883
16817,1423,-84.2285993,30.3928005
16818,1424,-84.2288199,30.3926037
16819,1424,-84.2288413,30.3925476
16820,1425,-84.2288056,30.3927584
16821,1425,-84.2288646,30.3927784
16822,1425,-84.2289294,30.3927987
16823,1426,-84.2286252,30.3927586
16824,1426,-84.2286079,30.3928033
16825,1427,-84.2291467,30.392706
16826,1427,-84.2291697,30.3926521
16827,1428,-84.229067,30.3928975
16828,1428,-84.2290462,30.3929441
16829,1429,-84.2290315,30.3926679
16830,1429,-84.2290529,30.392615
16831,1430,-84.2289509,30.3928597
16832,1430,-84.2289298,30.3929073
16833,1431,-84.2293583,30.3927743
16834,1431,-84.2293817,30.392719
16835,1432,-84.2294906,30.3929742
16836,1432,-84.2295233,30.3929856
16837,1433,-84.2292756,30.3929642
16838,1433,-84.2292563,30.39301
16839,1434,-84.2295246,30.3928948
16840,1434,-84.2295558,30.3929053
16841,1435,-84.2293894,30.3929995
16842,1435,-84.2293716,30.3930459
16843,1436,-84.2294727,30.392811
16844,1436,-84.2294977,30.3927555
16845,1437,-84.229449,30.3935627
16846,1437,-84.2294399,30.393576
16847,1437,-84.2294902,30.3935916
16848,1437,-84.2294969,30.3935991
16849,1437,-84.2294969,30.3936078
16850,1437,-84.229454,30.3937165
16851,1437,-84.2294534,30.3937444
16852,1437,-84.2294137,30.3937432
16853,1438,-84.2293121,30.3935301
16854,1438,-84.2293085,30.3935372
16855,1438,-84.2292535,30.3935204
16856,1438,-84.2292213,30.3936176
16857,1438,-84.2292193,30.3937368
16858,1438,-84.2292554,30.3937382
16859,1439,-84.2286655,30.3940078
16860,1439,-84.2286087,30.3939939
16861,1440,-84.2287611,30.394237
16862,1440,-84.2287464,30.3942852
16863,1441,-84.2286603,30.3933597
16864,1441,-84.2286035,30.3933486
16865,1442,-84.2284191,30.3943752
16866,1442,-84.2283598,30.394373
16867,1443,-84.228882,30.3943294
16868,1443,-84.2288825,30.3942896
16869,1444,-84.2284172,30.3944622
16870,1444,-84.2283554,30.3944626
16871,1445,-84.2289288,30.3938681
16872,1445,-84.2289778,30.393879
16873,1446,-84.2289832,30.3936966
16874,1446,-84.2290348,30.39371
16875,1447,-84.2288736,30.3940543
16876,1447,-84.2289223,30.3940647
16877,1448,-84.2290801,30.3945225
16878,1448,-84.2290777,30.3945717
16879,1449,-84.2288747,30.3945179
16880,1449,-84.2288724,30.3945655
16881,1450,-84.2284783,30.3943109
16882,1450,-84.2284789,30.3942753
16883,1451,-84.2287216,30.3938206
16884,1451,-84.2286675,30.3938084
16885,1452,-84.2285491,30.3938804
16886,1452,-84.2286416,30.3939015
16887,1452,-84.2289486,30.3939722
16888,1453,-84.2287735,30.3936507
16889,1453,-84.2287149,30.3936381
16890,1454,-84.2289237,30.3932375
16891,1454,-84.228968,30.3932498
16892,1455,-84.2288335,30.3941894
16893,1455,-84.2288836,30.3942006
16894,1456,-84.2290858,30.3943343
16895,1456,-84.2290864,30.3942983
16896,1457,-84.2288715,30.3934085
16897,1457,-84.228918,30.3934202
16898,1458,-84.2286251,30.3941431
16899,1458,-84.2285721,30.3941322
16900,1459,-84.2286629,30.3942146
16901,1459,-84.2286405,30.3942815
16902,1459,-84.2286386,30.3943129
16903,1460,-84.2287134,30.3931919
16904,1460,-84.2286503,30.3931781
16905,1461,-84.2304858,30.3945545
16906,1461,-84.2304887,30.3946024
16907,1462,-84.2301153,30.3941785
16908,1462,-84.2301166,30.3941398
16909,1463,-84.230298,30.3943556
16910,1463,-84.2302599,30.394355
16911,1464,-84.230182,30.3943304
16912,1464,-84.2302601,30.3943313
16913,1465,-84.2305371,30.3943409
16914,1465,-84.2305757,30.3943388
16915,1466,-84.2301835,30.3942438
16916,1466,-84.2302556,30.3942429
16917,1467,-84.2303094,30.3944958
16918,1467,-84.2302581,30.3944985
16919,1468,-84.2303852,30.3945616
16920,1468,-84.2303868,30.3946008
16921,1469,-84.2299944,30.3941781
16922,1469,-84.2299945,30.394139
16923,1470,-84.2305478,30.3944824
16924,1470,-84.2305872,30.3944787
16925,1471,-84.2304383,30.3939534
16926,1471,-84.2304326,30.393915
16927,1472,-84.2305198,30.394147
16928,1472,-84.2305596,30.3941463
16929,1473,-84.2303367,30.3939602
16930,1473,-84.2303313,30.3939064
16931,1474,-84.2305073,30.3940104
16932,1474,-84.2305477,30.3940062
16933,1475,-84.2302972,30.3940216
16934,1475,-84.2302333,30.3940254
16935,1476,-84.2303279,30.3937023
16936,1476,-84.2303574,30.3937049
16937,1477,-84.2301247,30.3935467
16938,1477,-84.2300651,30.3935412
16939,1478,-84.2301802,30.3934892
16940,1478,-84.2301839,30.3934401
16941,1479,-84.2303409,30.3935628
16942,1479,-84.2303738,30.393566
16943,1480,-84.2302801,30.393495
16944,1480,-84.2302836,30.3934559
16945,1481,-84.2301108,30.3936876
16946,1481,-84.2300556,30.393683
16947,1482,-84.2309856,30.3937614
16948,1482,-84.2309789,30.3938328
16949,1483,-84.2310575,30.3937271
16950,1483,-84.2311584,30.3937373
16951,1484,-84.2308593,30.3935379
16952,1484,-84.2307798,30.3935325
16953,1485,-84.2308867,30.3937545
16954,1485,-84.230879,30.3938269
16955,1486,-84.2310739,30.3935521
16956,1486,-84.2311756,30.3935603
16957,1487,-84.2308432,30.3937106
16958,1487,-84.2307622,30.3937072
16959,1488,-84.2310412,30.3941177
16960,1488,-84.2311569,30.3941121
16961,1489,-84.2308249,30.3941301
16962,1489,-84.2307659,30.3941346
16963,1490,-84.2310304,30.393977
16964,1490,-84.2311505,30.3939704
16965,1491,-84.2309596,30.3939413
16966,1491,-84.2309494,30.3938311
16967,1492,-84.2308598,30.3939469
16968,1492,-84.2308508,30.3938252
16969,1493,-84.2308143,30.3939918
16970,1493,-84.2307553,30.3939952
16971,1494,-84.2309979,30.3945232
16972,1494,-84.2310051,30.3946161
16973,1495,-84.2310513,30.3943118
16974,1495,-84.2311747,30.3943018
16975,1496,-84.2308339,30.3943267
16976,1496,-84.230781,30.3943267
16977,1497,-84.2308987,30.3945292
16978,1497,-84.2309025,30.3946153
16979,1498,-84.2310622,30.394454
16980,1498,-84.2311902,30.3944453
16981,1499,-84.2308449,30.3944635
16982,1499,-84.2307924,30.3944673
16983,1500,-84.2310935,30.3933633
16984,1500,-84.2312078,30.3933729
16985,1501,-84.2308966,30.393172
16986,1501,-84.2308385,30.3931663
16987,1502,-84.2311124,30.3931894
16988,1502,-84.2312441,30.3932015
16989,1503,-84.2308776,30.3933476
16990,1503,-84.2308008,30.3933439
16991,1504,-84.2307097,30.3932897
16992,1504,-84.2306986,30.3933441
16993,1505,-84.2307881,30.3931683
16994,1505,-84.2308366,30.3931753
16995,1506,-84.2307506,30.3930927
16996,1506,-84.2307631,30.3930259
16997,1507,-84.2307719,30.3932535
16998,1507,-84.2308185,30.3932606
16999,1508,-84.2305904,30.3930691
17000,1508,-84.2306022,30.3930075
17001,1509,-84.2304145,30.3933945
17002,1509,-84.230431,30.3932984
17003,1509,-84.2304942,30.3929941
17004,1510,-84.2305496,30.3932639
17005,1510,-84.2305382,30.3933168
17006,1511,-84.2301328,30.3931943
17007,1511,-84.2301225,30.3932436
17008,1512,-84.2303718,30.3930399
17009,1512,-84.2303844,30.3929792
17010,1513,-84.2300705,30.3931403
17011,1513,-84.2300277,30.3931329
17012,1514,-84.2300906,30.3930551
17013,1514,-84.2300467,30.3930465
17014,1515,-84.2303326,30.3932285
17015,1515,-84.2303207,30.3932776
17016,1516,-84.2301737,30.3930071
17017,1516,-84.2301872,30.3929412
17018,1517,-84.229285,30.3923208
17019,1517,-84.2292683,30.3923837
17020,1517,-84.2292491,30.3924561
17021,1518,-84.2290003,30.3923886
17022,1518,-84.2290221,30.3923821
17023,1518,-84.2290845,30.3923706
17024,1518,-84.2291281,30.3923665
17025,1518,-84.229171,30.3923659
17026,1518,-84.2292273,30.3923723
17027,1518,-84.2292683,30.3923837
17028,1518,-84.2293004,30.3923931
17029,1518,-84.2293467,30.3924134
17030,1518,-84.2293869,30.3924377
17031,1518,-84.2294211,30.3924631
17032,1518,-84.22946,30.3924996
17033,1518,-84.2294786,30.3925198
17034,1519,-84.229222,30.3942799
17035,1519,-84.2292212,30.3943039
17036,1520,-84.2291319,30.3943863
17037,1520,-84.2291623,30.3943869
17038,1520,-84.2291871,30.3944036
17039,1520,-84.22921,30.394404
17040,1521,-84.2294158,30.394284
17041,1521,-84.2294156,30.3943084
17042,1522,-84.2291292,30.394472
17043,1522,-84.2292086,30.3944728
17044,1523,-84.2293192,30.394285
17045,1523,-84.2293184,30.3943062
17046,1524,-84.2251774,30.390659
17047,1524,-84.2251032,30.3906554
17048,1525,-84.2251386,30.3909806
17049,1525,-84.2250806,30.3909772
17050,1526,-84.2266785,30.3912049
17051,1526,-84.2266149,30.3911942
17052,1527,-84.2251681,30.3907625
17053,1527,-84.225096,30.3907575
17054,1528,-84.2251349,30.3911588
17055,1528,-84.2250663,30.3911554
17056,1529,-84.2258119,30.3914297
17057,1529,-84.2257859,30.3914917
17058,1530,-84.2251626,30.3908245
17059,1530,-84.2250917,30.3908194
17060,1531,-84.225282,30.3912431
17061,1531,-84.2251799,30.3912404
17062,1531,-84.2251209,30.3912266
17063,1531,-84.2250637,30.3911977
17064,1532,-84.2260605,30.3907577
17065,1532,-84.2260746,30.390726
17066,1533,-84.2262242,30.3915542
17067,1533,-84.2262021,30.391615
17068,1534,-84.2251365,30.3910836
17069,1534,-84.2250733,30.3910813
17070,1535,-84.2264815,30.3916319
17071,1535,-84.2264544,30.3916932
17072,1536,-84.2259816,30.3914845
17073,1536,-84.2259613,30.3915421
17074,1537,-84.2260621,30.3915076
17075,1537,-84.2260382,30.3915642
17076,1538,-84.2263037,30.3915771
17077,1538,-84.226278,30.3916385
17078,1539,-84.2261922,30.391545
17079,1539,-84.2261734,30.3916064
17080,1540,-84.2257308,30.3914053
17081,1540,-84.2257062,30.3914685
17082,1541,-84.2266663,30.391695
17083,1541,-84.2266414,30.3917511
17084,1542,-84.2260959,30.3915173
17085,1542,-84.2260741,30.3915753
17086,1543,-84.2251726,30.3907122
17087,1543,-84.2250999,30.3907072
17088,1544,-84.2256971,30.3913952
17089,1544,-84.2256712,30.3914578
17090,1545,-84.2256201,30.391372
17091,1545,-84.2255934,30.3914341
17092,1546,-84.2265526,30.3916562
17093,1546,-84.2265297,30.3917165
17094,1547,-84.2251372,30.3910506
17095,1547,-84.2250758,30.3910468
17096,1548,-84.2265862,30.3916676
17097,1548,-84.2265623,30.3917266
17098,1549,-84.2263877,30.3908634
17099,1549,-84.2264066,30.3908194
17100,1550,-84.2303089,30.390129
17101,1550,-84.230301,30.3901625
17102,1551,-84.2296834,30.3898616
17103,1551,-84.2297108,30.3898562
17104,1551,-84.2297423,30.3898522
17105,1551,-84.2297879,30.3898499
17106,1551,-84.2298375,30.3898499
17107,1551,-84.2298892,30.3898574
17108,1551,-84.2299321,30.3898666
17109,1551,-84.2299757,30.3898822
17110,1551,-84.2300112,30.3898996
17111,1551,-84.2300427,30.3899146
17112,1551,-84.2300708,30.3899313
17113,1552,-84.2304422,30.3900077
17114,1552,-84.2304813,30.3900095
17115,1552,-84.2305175,30.3899979
17116,1552,-84.2305389,30.3899748
17117,1552,-84.2305493,30.3899453
17118,1553,-84.2296381,30.3900428
17119,1553,-84.2296477,30.3900047
17120,1553,-84.2296606,30.3899542
17121,1553,-84.2296719,30.3899094
17122,1553,-84.2296834,30.3898616
17123,1553,-84.229694,30.3898172
17124,1553,-84.2297015,30.3897859
17125,1554,-84.2303628,30.3899102
17126,1554,-84.2303552,30.389942
17127,1555,-84.2300351,30.3900787
17128,1555,-84.230159,30.3901015
17129,1555,-84.230234,30.3901152
17130,1555,-84.2303089,30.390129
17131,1555,-84.2304032,30.3901463
17132,1556,-84.2305539,30.3895725
17133,1556,-84.2305706,30.3895059
17134,1556,-84.2306398,30.3894779
17135,1556,-84.2306924,30.3894824
17136,1556,-84.2308023,30.3895001
17137,1556,-84.231599,30.3896541
17138,1556,-84.2318989,30.3897095
17139,1556,-84.2320081,30.3897296
17140,1556,-84.2321139,30.3897478
17141,1556,-84.2322112,30.3897658
17142,1556,-84.2324058,30.3898052
17143,1556,-84.23241,30.389806
17144,1556,-84.2325047,30.3898247
17145,1556,-84.23258,30.3898378
17146,1557,-84.2300817,30.3898849
17147,1557,-84.2302074,30.3899137
17148,1557,-84.2302392,30.389921
17149,1557,-84.2302809,30.3899286
17150,1557,-84.2303552,30.389942
17151,1557,-84.2304555,30.3899602
17152,1558,-84.230159,30.3901015
17153,1558,-84.2301508,30.3901354
17154,1559,-84.2299046,30.389786
17155,1559,-84.2298966,30.3898225
17156,1559,-84.2298892,30.3898574
17157,1560,-84.2310789,30.3901682
17158,1560,-84.2310776,30.3901356
17159,1560,-84.2310635,30.3901054
17160,1560,-84.2310383,30.3900811
17161,1560,-84.231005,30.3900658
17162,1560,-84.2309813,30.3900615
17163,1560,-84.2309436,30.3900642
17164,1560,-84.2309093,30.3900778
17165,1560,-84.2308824,30.3901007
17166,1560,-84.2308649,30.390135
17167,1560,-84.2308634,30.3901676
17168,1560,-84.2308748,30.3901986
17169,1560,-84.230898,30.3902244
17170,1560,-84.2309203,30.3902379
17171,1560,-84.2309562,30.3902479
17172,1560,-84.230994,30.3902467
17173,1560,-84.231029,30.3902345
17174,1560,-84.231057,30.3902126
17175,1560,-84.2310789,30.3901682
17176,1561,-84.2303152,30.3905337
17177,1561,-84.2303031,30.3905827
17178,1562,-84.2296606,30.3899542
17179,1562,-84.2297141,30.389995
17180,1562,-84.2297557,30.3900153
17181,1562,-84.229798,30.3900297
17182,1562,-84.2298462,30.3900413
17183,1562,-84.2298858,30.3900465
17184,1562,-84.2299408,30.3900471
17185,1562,-84.2299877,30.3900454
17186,1562,-84.2300456,30.3900358
17187,1563,-84.2305461,30.3901912
17188,1563,-84.2306274,30.3902073
17189,1563,-84.2306583,30.3902073
17190,1563,-84.2306945,30.3901853
17191,1563,-84.2307173,30.3901587
17192,1563,-84.2307267,30.3901206
17193,1563,-84.2307338,30.3900803
17194,1563,-84.2307361,30.39005
17195,1563,-84.2307213,30.3900164
17196,1563,-84.2306985,30.3899933
17197,1563,-84.230665,30.3899852
17198,1563,-84.2305996,30.3899768
17199,1564,-84.2298292,30.3901083
17200,1564,-84.2298371,30.3900788
17201,1564,-84.2298462,30.3900413
17202,1565,-84.2291828,30.3899607
17203,1565,-84.2292005,30.3899146
17204,1565,-84.2292273,30.3898956
17205,1565,-84.2292575,30.3898892
17206,1565,-84.2292908,30.3898884
17207,1566,-84.2307338,30.3900803
17208,1566,-84.2307884,30.3900627
17209,1566,-84.2308367,30.3900558
17210,1566,-84.2308715,30.3900523
17211,1566,-84.2309165,30.3900539
17212,1566,-84.2309813,30.3900615
17213,1566,-84.2310432,30.3900731
17214,1566,-84.2311089,30.390094
17215,1566,-84.2311625,30.3901171
17216,1566,-84.2312071,30.3901529
17217,1567,-84.2304822,30.3901953
17218,1567,-84.2304813,30.390161
17219,1567,-84.2304705,30.3901321
17220,1567,-84.2304491,30.3901125
17221,1567,-84.2304159,30.3901012
17222,1568,-84.2292559,30.3897021
17223,1568,-84.2292528,30.389729
17224,1568,-84.2292548,30.3897486
17225,1568,-84.2292669,30.3897683
17226,1568,-84.2292883,30.3897857
17227,1568,-84.2293143,30.389796
17228,1569,-84.2302133,30.3898821
17229,1569,-84.2302074,30.3899137
17230,1570,-84.230234,30.3901152
17231,1570,-84.2302266,30.3901491
17232,1571,-84.2302869,30.3898959
17233,1571,-84.2302809,30.3899286
17234,1572,-84.230088,30.3898585
17235,1572,-84.2300817,30.3898849
17236,1572,-84.2300708,30.3899313
17237,1572,-84.2300589,30.3899816
17238,1572,-84.2300456,30.3900358
17239,1572,-84.2300351,30.3900787
17240,1572,-84.2300267,30.390113
17241,1573,-84.2291717,30.390371
17242,1573,-84.2292488,30.3900587
17243,1573,-84.2292685,30.3899761
17244,1573,-84.2292781,30.3899383
17245,1573,-84.2292908,30.3898884
17246,1573,-84.2293143,30.389796
17247,1573,-84.2293261,30.3897495
17248,1573,-84.2293344,30.3897169
17249,1574,-84.2289435,30.3896434
17250,1574,-84.2292559,30.3897021
17251,1574,-84.2293344,30.3897169
17252,1574,-84.2294336,30.3897355
17253,1574,-84.2295071,30.3897493
17254,1574,-84.2295805,30.3897631
17255,1574,-84.2297015,30.3897859
17256,1574,-84.2298966,30.3898225
17257,1574,-84.230088,30.3898585
17258,1574,-84.2302133,30.3898821
17259,1574,-84.2302869,30.3898959
17260,1574,-84.2303628,30.3899102
17261,1574,-84.2304642,30.3899292
17262,1574,-84.2305493,30.3899453
17263,1574,-84.2306045,30.3899558
17264,1574,-84.2307111,30.389975
17265,1574,-84.2307455,30.3899864
17266,1574,-84.2307859,30.3900072
17267,1574,-84.2308129,30.3900295
17268,1574,-84.2308367,30.3900558
17269,1574,-84.2308434,30.3900951
17270,1574,-84.2308393,30.3901287
17271,1574,-84.2308246,30.390161
17272,1574,-84.2308051,30.3901846
17273,1574,-84.2307723,30.3902085
17274,1574,-84.230732,30.3902224
17275,1574,-84.2306838,30.3902305
17276,1574,-84.2306341,30.3902258
17277,1574,-84.2305414,30.3902072
17278,1574,-84.2304822,30.3901953
17279,1574,-84.2303939,30.3901793
17280,1574,-84.230301,30.3901625
17281,1574,-84.2302266,30.3901491
17282,1574,-84.2301508,30.3901354
17283,1574,-84.2300267,30.390113
17284,1574,-84.2298371,30.3900788
17285,1574,-84.2296381,30.3900428
17286,1574,-84.229518,30.3900212
17287,1574,-84.2294426,30.3900076
17288,1574,-84.2293694,30.3899944
17289,1574,-84.2292685,30.3899761
17290,1574,-84.2291828,30.3899607
17291,1574,-84.2289043,30.3899104
17292,1575,-84.2307267,30.3901206
17293,1575,-84.2307642,30.3901541
17294,1575,-84.2307897,30.3901726
17295,1575,-84.2308051,30.3901846
17296,1575,-84.2308227,30.3901982
17297,1575,-84.2308491,30.3902166
17298,1575,-84.2308818,30.3902328
17299,1575,-84.2309562,30.3902479
17300,1575,-84.2310713,30.3902617
17301,1575,-84.2311196,30.3902582
17302,1575,-84.2311818,30.3902467
17303,1576,-84.2294512,30.3899694
17304,1576,-84.2294426,30.3900076
17305,1577,-84.2293261,30.3897495
17306,1577,-84.2294264,30.389768
17307,1577,-84.2294993,30.3897814
17308,1577,-84.2295733,30.389795
17309,1577,-84.229694,30.3898172
17310,1578,-84.2292781,30.3899383
17311,1578,-84.2293777,30.3899562
17312,1578,-84.2294512,30.3899694
17313,1578,-84.2295259,30.3899828
17314,1578,-84.2296477,30.3900047
17315,1579,-84.2294336,30.3897355
17316,1579,-84.2294264,30.389768
17317,1580,-84.2295805,30.3897631
17318,1580,-84.2295733,30.389795
17319,1581,-84.2295259,30.3899828
17320,1581,-84.229518,30.3900212
17321,1582,-84.2293777,30.3899562
17322,1582,-84.2293694,30.3899944
17323,1583,-84.2295071,30.3897493
17324,1583,-84.2294993,30.3897814
17325,1584,-84.2293531,30.3910052
17326,1584,-84.2289824,30.3909359
17327,1585,-84.2287381,30.3910652
17328,1585,-84.2293114,30.3911671
17329,1586,-84.2298988,30.3922566
17330,1586,-84.2299339,30.3922627
17331,1587,-84.2304639,30.3905364
17332,1587,-84.2310224,30.3906414
17333,1588,-84.2309848,30.3907988
17334,1588,-84.2304197,30.3906943
17335,1589,-84.2289062,30.3914339
17336,1589,-84.2292303,30.391482
17337,1590,-84.2303018,30.3911804
17338,1590,-84.2298445,30.3910962
17339,1591,-84.2308283,30.3914545
17340,1591,-84.2302617,30.3913417
17341,1592,-84.2309453,30.3909643
17342,1592,-84.2303814,30.3908571
17343,1593,-84.2309056,30.3911306
17344,1593,-84.2303413,30.3910195
17345,1594,-84.2307097,30.3919244
17346,1594,-84.2301357,30.3918294
17347,1595,-84.230793,30.3916023
17348,1595,-84.2302213,30.39151
17349,1596,-84.2308677,30.3912894
17350,1596,-84.2303018,30.3911804
17351,1597,-84.2289312,30.3912708
17352,1597,-84.2292706,30.3913257
17353,1598,-84.2303814,30.3908571
17354,1598,-84.2290329,30.3906062
17355,1599,-84.229455,30.3916008
17356,1599,-84.2294346,30.3916903
17357,1599,-84.2293976,30.391851
17358,1599,-84.2293756,30.3919471
17359,1599,-84.2293594,30.3920171
17360,1600,-84.2296123,30.3909793
17361,1600,-84.229753,30.3904098
17362,1601,-84.2294719,30.3915186
17363,1601,-84.2295682,30.3915248
17364,1601,-84.2296426,30.3915236
17365,1601,-84.2296858,30.3915099
17366,1601,-84.2296931,30.3914762
17367,1601,-84.2297113,30.3913917
17368,1601,-84.2297664,30.3911472
17369,1601,-84.2297627,30.3911106
17370,1601,-84.2297519,30.3910447
17371,1601,-84.2297385,30.3910146
17372,1601,-84.2297162,30.3909992
17373,1601,-84.2296123,30.3909793
17374,1601,-84.2295405,30.3909656
17375,1601,-84.229511,30.3909645
17376,1601,-84.2294801,30.3909737
17377,1601,-84.2294506,30.3909905
17378,1601,-84.2294258,30.3910148
17379,1601,-84.2293883,30.391138
17380,1601,-84.2293829,30.3911652
17381,1601,-84.2293782,30.3912404
17382,1601,-84.2293842,30.3913046
17383,1601,-84.229399,30.3913624
17384,1601,-84.2294223,30.3914069
17385,1601,-84.2294251,30.3914122
17386,1601,-84.2294647,30.3914451
17387,1601,-84.2294797,30.3914808
17388,1601,-84.2294719,30.3915186
17389,1601,-84.229455,30.3916008
17390,1602,-84.2299817,30.3894901
17391,1602,-84.2300027,30.3894015
17392,1603,-84.2310278,30.3913867
17393,1603,-84.2309582,30.3913727
17394,1604,-84.230266,30.3876009
17395,1604,-84.2306787,30.3876778
17396,1604,-84.2314598,30.3878262
17397,1604,-84.231712,30.3878703
17398,1604,-84.2316091,30.3883045
17399,1604,-84.2315003,30.3887265
17400,1604,-84.2316171,30.3888929
17401,1604,-84.2316838,30.388988
17402,1605,-84.2309637,30.388512
17403,1605,-84.2311245,30.38786
17404,1606,-84.2309363,30.387826
17405,1606,-84.230777,30.3884771
17406,1607,-84.2308715,30.3874511
17407,1607,-84.2305876,30.3884417
17408,1608,-84.231712,30.3878703
17409,1608,-84.2317647,30.3878416
17410,1608,-84.2318746,30.3878623
17411,1609,-84.2313101,30.3878935
17412,1609,-84.2311489,30.3885466
17413,1610,-84.2318699,30.3878838
17414,1610,-84.2318746,30.3878623
17415,1610,-84.2318818,30.3878296
17416,1611,-84.2292571,30.3890029
17417,1611,-84.2297007,30.389085
17418,1611,-84.230486,30.3892303
17419,1612,-84.2293152,30.3886784
17420,1612,-84.2297841,30.3887608
17421,1612,-84.2303458,30.3888614
17422,1613,-84.2293441,30.3885169
17423,1613,-84.229825,30.3886018
17424,1613,-84.2302966,30.3886848
17425,1614,-84.2304258,30.3890557
17426,1614,-84.2297415,30.3889264
17427,1614,-84.2292861,30.3888407
17428,1615,-84.2313899,30.3894079
17429,1615,-84.2314171,30.3892987
17430,1615,-84.2314388,30.3892119
17431,1615,-84.2314013,30.3891569
17432,1615,-84.2314055,30.3891328
17433,1616,-84.2318275,30.3890161
17434,1616,-84.2319025,30.3891147
17435,1616,-84.2320146,30.3892619
17436,1617,-84.2316909,30.3889894
17437,1617,-84.2315784,30.3890511
17438,1617,-84.2314234,30.3891361
17439,1617,-84.2314055,30.3891328
17440,1617,-84.2312566,30.3891056
17441,1617,-84.2311052,30.389078
17442,1617,-84.2309341,30.3890468
17443,1618,-84.2318186,30.388816
17444,1618,-84.2317726,30.3890059
17445,1618,-84.2317256,30.3891845
17446,1618,-84.2317236,30.3891925
17447,1619,-84.2311105,30.389049
17448,1619,-84.2311052,30.389078
17449,1620,-84.2318275,30.3890161
17450,1620,-84.2319473,30.3889492
17451,1620,-84.2321187,30.3888535
17452,1621,-84.2312638,30.3890777
17453,1621,-84.2312566,30.3891056
17454,1622,-84.2313537,30.391448
17455,1622,-84.2314592,30.3914669
17456,1622,-84.2315701,30.3914866
17457,1622,-84.2316779,30.3915066
17458,1622,-84.2317649,30.3915232
17459,1623,-84.2329702,30.3880071
17460,1623,-84.2329538,30.3880878
17461,1623,-84.2328345,30.3885392
17462,1623,-84.2327158,30.3890101
17463,1623,-84.2326752,30.3891709
17464,1623,-84.2325291,30.3897384
17465,1623,-84.2325047,30.3898247
17466,1623,-84.232395,30.3902983
17467,1623,-84.232395,30.3903492
17468,1623,-84.2324195,30.3904224
17469,1623,-84.232454,30.3904695
17470,1623,-84.2325238,30.3905158
17471,1623,-84.2325774,30.3905343
17472,1623,-84.2326364,30.3905482
17473,1623,-84.2327222,30.390539
17474,1623,-84.2328139,30.3904942
17475,1623,-84.232855,30.390458
17476,1623,-84.2328902,30.3904108
